goi_ordinal,book,chapter,verse,reference_book,reference_chapter,reference_verse,relation,reason,reviewer,status,similarity
019,PSA,89,32,PSA,89,89:33,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.781
019,PSA,89,33,PSA,89,89:34,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.694
019,PSA,89,34,PSA,89,89:35,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.730
019,PSA,89,35,PSA,89,89:36,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.820
019,PSA,89,36,PSA,89,89:37,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.706
019,PSA,89,37,PSA,89,89:38,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.686
019,PSA,89,38,PSA,89,89:39,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.713
019,PSA,89,39,PSA,89,89:40,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.732
019,PSA,89,40,PSA,89,89:41,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.766
019,PSA,89,41,PSA,89,89:42,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.726
019,PSA,89,42,PSA,89,89:43,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.781
019,PSA,89,43,PSA,89,89:44,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.694
019,PSA,89,44,PSA,89,89:45,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.822
019,PSA,89,45,PSA,89,89:46,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.765
019,PSA,89,46,PSA,89,89:47,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.755
019,PSA,89,47,PSA,89,89:48,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.678
019,PSA,89,48,PSA,89,89:49,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.702
019,PSA,89,49,PSA,89,89:50,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.772
019,PSA,89,50,PSA,89,89:51,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.731
019,PSA,89,51,PSA,89,89:52,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.670
019,PSA,89,52,PSA,89,89:53,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.794
019,PSA,92,1,PSA,92,92:1;92:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.707
019,PSA,92,2,PSA,92,92:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.747
019,PSA,92,3,PSA,92,92:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.677
019,PSA,92,4,PSA,92,92:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.783
019,PSA,92,5,PSA,92,92:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.829
019,PSA,92,6,PSA,92,92:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.779
019,PSA,92,7,PSA,92,92:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.669
019,PSA,92,8,PSA,92,92:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.764
019,PSA,92,9,PSA,92,92:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.819
019,PSA,92,10,PSA,92,92:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.568
019,PSA,92,11,PSA,92,92:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.719
019,PSA,92,12,PSA,92,92:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.831
019,PSA,92,13,PSA,92,92:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.791
019,PSA,92,14,PSA,92,92:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.720
019,PSA,92,15,PSA,92,92:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.780
019,PSA,102,1,PSA,102,102:1;102:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.752
019,PSA,102,2,PSA,102,102:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.790
019,PSA,102,3,PSA,102,102:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.802
019,PSA,102,4,PSA,102,102:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.768
019,PSA,102,5,PSA,102,102:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.718
019,PSA,102,6,PSA,102,102:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.687
019,PSA,102,7,PSA,102,102:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.674
019,PSA,102,8,PSA,102,102:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.763
019,PSA,102,9,PSA,102,102:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.719
019,PSA,102,10,PSA,102,102:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.731
019,PSA,102,11,PSA,102,102:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.808
019,PSA,102,12,PSA,102,102:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.790
019,PSA,102,13,PSA,102,102:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.796
019,PSA,102,14,PSA,102,102:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.709
019,PSA,102,15,PSA,102,102:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.808
019,PSA,102,16,PSA,102,102:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.788
019,PSA,102,17,PSA,102,102:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.767
019,PSA,102,18,PSA,102,102:19,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.783
019,PSA,102,19,PSA,102,102:20,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.742
019,PSA,102,20,PSA,102,102:21,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.670
019,PSA,102,21,PSA,102,102:22,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.671
019,PSA,102,22,PSA,102,102:23,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.742
019,PSA,102,23,PSA,102,102:24,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.765
019,PSA,102,24,PSA,102,102:25,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.739
019,PSA,102,25,PSA,102,102:26,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.831
019,PSA,102,26,PSA,102,102:27,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.820
019,PSA,102,27,PSA,102,102:28,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.823
019,PSA,102,28,PSA,102,102:29,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.761
019,PSA,108,1,PSA,108,108:1;108:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.769
019,PSA,108,2,PSA,108,108:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.685
019,PSA,108,3,PSA,108,108:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.817
019,PSA,108,4,PSA,108,108:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.759
019,PSA,108,5,PSA,108,108:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.725
019,PSA,108,6,PSA,108,108:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.722
019,PSA,108,7,PSA,108,108:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.761
019,PSA,108,8,PSA,108,108:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.751
019,PSA,108,9,PSA,108,108:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.801
019,PSA,108,10,PSA,108,108:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.793
019,PSA,108,11,PSA,108,108:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.680
019,PSA,108,12,PSA,108,108:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.738
019,PSA,108,13,PSA,108,108:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.776
019,PSA,140,1,PSA,140,140:1;140:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.774
019,PSA,140,2,PSA,140,140:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.679
019,PSA,140,3,PSA,140,140:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.763
019,PSA,140,4,PSA,140,140:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.728
019,PSA,140,5,PSA,140,140:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.728
019,PSA,140,6,PSA,140,140:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.779
019,PSA,140,7,PSA,140,140:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.775
019,PSA,140,8,PSA,140,140:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.640
019,PSA,140,9,PSA,140,140:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.625
019,PSA,140,10,PSA,140,140:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.721
019,PSA,140,11,PSA,140,140:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.693
019,PSA,140,12,PSA,140,140:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.778
019,PSA,140,13,PSA,140,140:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.756
019,PSA,142,1,PSA,142,142:1;142:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.777
019,PSA,142,2,PSA,142,142:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.771
019,PSA,142,3,PSA,142,142:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.732
019,PSA,142,4,PSA,142,142:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.611
019,PSA,142,5,PSA,142,142:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.741
019,PSA,142,6,PSA,142,142:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.706
019,PSA,142,7,PSA,142,142:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.751
020,PRO,9,4,PRO,9,9:4,exact,address match | low similarity 0.490; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.490
020,PRO,9,16,PRO,9,9:16,exact,address match | low similarity 0.541; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.541
020,PRO,21,4,PRO,21,21:4,exact,address match | low similarity 0.494; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.494
020,PRO,26,10,PRO,26,26:10,exact,address match | low similarity 0.459; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.459
020,PRO,30,31,PRO,30,30:31,exact,address match | low similarity 0.533; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.533
021,ECC,5,1,ECC,4,4:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.785
021,ECC,5,2,ECC,5,5:1,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.800
021,ECC,5,3,ECC,5,5:2,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.677
021,ECC,5,4,ECC,5,5:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.711
021,ECC,5,5,ECC,5,5:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.714
021,ECC,5,6,ECC,5,5:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.743
021,ECC,5,7,ECC,5,5:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.719
021,ECC,5,8,ECC,5,5:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.781
021,ECC,5,9,ECC,5,5:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.565
021,ECC,5,10,ECC,5,5:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.778
021,ECC,5,11,ECC,5,5:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.712
021,ECC,5,12,ECC,5,5:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.804
021,ECC,5,13,ECC,5,5:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.800
021,ECC,5,14,ECC,5,5:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.740
021,ECC,5,15,ECC,5,5:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.671
021,ECC,5,16,ECC,5,5:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.694
021,ECC,5,17,ECC,5,5:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.736
021,ECC,5,18,ECC,5,5:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.785
021,ECC,5,19,ECC,5,5:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.780
021,ECC,5,20,ECC,5,5:19,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.754
021,ECC,11,9,ECC,12,12:1,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.845
021,ECC,11,10,ECC,12,12:2,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.763
021,ECC,12,1,ECC,12,12:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.776
021,ECC,12,2,ECC,12,12:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.708
021,ECC,12,3,ECC,12,12:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.699
021,ECC,12,4,ECC,12,12:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.658
021,ECC,12,5,ECC,12,12:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.675
021,ECC,12,6,ECC,12,12:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.718
021,ECC,12,7,ECC,12,12:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.754
021,ECC,12,8,ECC,12,12:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.812
021,ECC,12,9,ECC,12,12:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.627
021,ECC,12,10,ECC,12,12:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.707
021,ECC,12,11,ECC,12,12:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.755
021,ECC,12,12,ECC,12,12:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.751
021,ECC,12,13,ECC,12,12:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.654
021,ECC,12,14,ECC,12,12:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.762
022,SNG,6,7,SNG,6,6:7,exact,address match | low similarity 0.547; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.547
022,SNG,6,13,SNG,7,7:1,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.705
022,SNG,7,1,SNG,7,7:2,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.701
022,SNG,7,2,SNG,7,7:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.648
022,SNG,7,3,SNG,7,7:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.816
022,SNG,7,4,SNG,7,7:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.859
022,SNG,7,5,SNG,7,7:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.782
022,SNG,7,6,SNG,7,7:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.710
022,SNG,7,7,SNG,7,7:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.727
022,SNG,7,8,SNG,7,7:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.779
022,SNG,7,9,SNG,7,7:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.690
022,SNG,7,10,SNG,7,7:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.795
022,SNG,7,11,SNG,7,7:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.801
022,SNG,7,12,SNG,7,7:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.756
022,SNG,7,13,SNG,7,7:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.736
023,ISA,3,23,ISA,3,3:23,exact,address match | low similarity 0.543; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.543
023,ISA,9,1,ISA,8,8:23,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.684
023,ISA,9,2,ISA,9,9:1,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.790
023,ISA,9,3,ISA,9,9:2,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.760
023,ISA,9,4,ISA,9,9:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.735
023,ISA,9,5,ISA,9,9:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.646
023,ISA,9,6,ISA,9,9:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.772
023,ISA,9,7,ISA,9,9:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.787
023,ISA,9,8,ISA,9,9:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.798
023,ISA,9,9,ISA,9,9:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.811
023,ISA,9,10,ISA,9,9:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.805
023,ISA,9,11,ISA,9,9:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.677
023,ISA,9,12,ISA,9,9:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.777
023,ISA,9,13,ISA,9,9:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.741
023,ISA,9,14,ISA,9,9:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.785
023,ISA,9,15,ISA,9,9:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.728
023,ISA,9,16,ISA,9,9:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.755
023,ISA,9,17,ISA,9,9:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.788
023,ISA,9,18,ISA,9,9:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.754
023,ISA,9,19,ISA,9,9:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.783
023,ISA,9,20,ISA,9,9:19,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.740
023,ISA,9,21,ISA,9,9:20,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.811
023,ISA,19,10,ISA,19,19:10,exact,address match | low similarity 0.321; neighbour 19:9 scores 0.408 > own 0.321; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.321
023,ISA,27,8,ISA,27,27:8,exact,address match | low similarity 0.433; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.433
023,ISA,29,21,ISA,29,29:21,exact,address match | low similarity 0.549; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.549
023,ISA,32,8,ISA,32,32:8,exact,address match | low similarity 0.526; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.526
023,ISA,32,12,ISA,32,32:12,exact,address match | low similarity 0.544; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.544
023,ISA,63,19,ISA,63,63:19,split,one LSG verse spans two KJV verses; text shared by both coordinates,Claude (Qwen3 embedding DP),resolved,0.688
023,ISA,64,1,ISA,63,63:19,split,one LSG verse spans two KJV verses; text shared by both coordinates,Claude (Qwen3 embedding DP),resolved,0.688
023,ISA,64,2,ISA,64,64:1,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.730
023,ISA,64,3,ISA,64,64:2,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.799
023,ISA,64,4,ISA,64,64:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.586
023,ISA,64,5,ISA,64,64:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.753
023,ISA,64,6,ISA,64,64:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.796
023,ISA,64,7,ISA,64,64:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.713
023,ISA,64,8,ISA,64,64:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.844
023,ISA,64,9,ISA,64,64:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.769
023,ISA,64,10,ISA,64,64:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.706
023,ISA,64,11,ISA,64,64:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.794
023,ISA,64,12,ISA,64,64:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.735
024,JER,25,35,JER,25,25:35,exact,address match | low similarity 0.544; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.544
